uuid,description,color,price,cc3,sparkling,floral,striped,description_proc,escription_proc_len
052d3_ZHwzBcUjqS3XiLYVByKyxrmk,pretty skirt ,GREY,3.5999999999999996,SKIRTS,False,False,False,pretti skirt,2
00_06a35_1pepa85LNrEGsT4hbeCgTG76,"🐝 béžová mikina Cropp s lesklým zipem
🐝 nošená max. jednou",BODY,5.835,PULLOVERS_SWEATERS,True,False,False,béžová mikina cropp lesklým zipem nošená,6
06047_RoSqcwee8NNmwcEXz7PhsztB,"•Women’s Hollister Jean Shorts🌸
•These are Jeans that we’re cut into shorts!
•Fit like a 0",BLUE,2.2800000000000002,SHORTS_CAPRIS,False,False,False,women hollist jean short jean short like,7
00_05bc1_6iEzip9gAC5ytK4gokFjfPvY,"Size 10 from Boohoo. Waist measures 16"" flat, inseam measures 24"". Waistband isn't stretchy, zips and buttons in the front, black with white stripes, culotte length (mid calf).",BLACK,6.08,TROUSERS,False,False,True,size boohoo waist measur flat inseam measur waistband stretchi zip button front black white stripe culott length calf,18
05a76_MKV8njX9f385SZwiE3KzHaes,"Topshop denim skirt 
white embroidered flowers 
size 8  ",BLUE,2.4,SKIRTS,False,False,False,topshop denim skirt white embroid flower size,7
00_0555f_4B6j7dgGUpFE2VuiHnVQyFXo,"🌸pruhovaná mikina s nápisem: look into my eyes! (koukej mi do očí!)
🌸velikost 158/164 - odpovídá
🌸nošená, bez závad",BLACK,3.1119999999999997,PULLOVERS_SWEATERS,False,False,True,pruhovaná mikina nápisem look eye koukej velikost odpovídá nošená závad,10
00_07281_pLm7xR9S2RMoVWjy3HDhWLAc,perfect for leggings or jeans #longsweater #evanthia10 ,NAVY,6.0,PULLOVERS_SWEATERS,False,False,False,perfect leg jean longsweat evanthia,5
00_05192_5yfJVaVAcorHq85A73aJbxvK,never got round to wearing! ,MUSTARD,3.5999999999999996,TROUSERS,False,True,False,never round wear,3
00_054cd_QUCPGx7jxHCrJ5LMrMfT4MEB,Dzinsinis sijonas,NAVY,13.0,SKIRTS,False,False,False,dzinsini sijona,2
00_06881_Di47WkA6q1up4jpRybbjeHV1,"MISSGUIDED
Sunflower Shorts
large  sunflower print
check organza
white, yellow and brown
slip on
no fastening
elastic high waist
insert rope belt with tassel
no pockets
no belt loops
fully lined
non see through
loose fit
mini length
curved hem

Height Type - REGULAR
(5,4""-5,7"")

Material
100% Polyester

Measurements
Waist : 24""-26""
Waist-Hem : 11""
Waist-Crotch : 12""
Inside Leg : 2""

Size UK 8",WHITE,7.199999999999999,SHORTS_CAPRIS,False,True,False,missguid sunflow short larg sunflow print check organza white yellow brown slip fasten elast high waist insert rope belt tassel pocket belt loop fulli line loos mini length curv height type regular materi polyest measur waist waist waist crotch insid size,41
00_05089_yAXLQvwAkfRgfQxCmj3yPjS3,excellent condition ,BLUE,5.988,SHORTS_CAPRIS,False,False,False,excel condit,2
00_06476_QpeT3SJWWzGaNnpUP3TeCLWg,kimono,VARIOUS,4.5600000000000005,PULLOVERS_SWEATERS,False,True,False,kimono,1
050c3_TT4zGqAajgBfc8cnbKqGnPAt,"Margas gėlėtas sijonas, labai trumpas, labai gražiai atrodo, minkštas. Dėvėtas tik keletą kartų, be defektų. Parašytas S dydis, tačiau daugiau tinka XS dydžiui.",BURGUNDY,5.0,SKIRTS,False,True,False,marga gėlėtas sijona labai trumpa labai gražiai atrodo minkšta dėvėtas keletą kartų defektų parašyta dydi tačiau daugiau tinka dydžiui,19
00_062c8_RxG8yP5rTyVW39WsqaxUFFTJ,only worn a few times,BLACK,3.5999999999999996,SKIRTS,False,False,False,worn time,2
00_068ea_bQ5kVtmPTiuzCzc2LsC9fX4q,Worn twice,BLUE,3.8,SKIRTS,False,True,True,worn twice,2
00_060eb_uLUuyTepkhvFsK65cRHSkBRx,"Beautiful short dress, blue background with large pink and red flowers.  Open back, covered mini buttons, thin tie belt which shows off your waist.  Flutey cap sleeves.  Size 14.",VARIOUS,8.4,DRESSES,False,True,False,beauti short dress blue background larg pink flower open back cover mini button thin belt show waist flutey sleev size,20
06911_dRCRfZXNthL6ZLtmdgqr3iGS,Size 4. Good condition. Stretchy comfy material and flattering fit.,BLACK,11.4,TROUSERS,False,False,False,size good condit stretchi comfi materi flatter,7
00_061bc_LUXATLfwb3uEesRGP5kbknS6,Excellent condition only worn a few times,BLUE,6.0,SKIRTS,False,False,True,excel condit worn time,4
00_06ace_dCsu6rRXQrwZXTCjGnjibYgL,"Lietuvių kūrėjų suknele siūta pagal individualų užsakymą. Tiks s /m devėta kelis kartus būklė puiki. Parduodama tik moteriška suknelė, vaikiškos nėra. Moketa 65 eur. ",GREEN,35.0,DRESSES,False,True,False,lietuvių kūrėjų suknel siūta pagal individualų užsakymą tik devėta keli kartus būklė puiki parduodama moteriška suknelė vaikiško nėra moketa,19
00_05c4c_h6KMrRayLFNaD9C4UxbBTxX3,"Nabízím měkký pruhovaný svetr s červeným lemem. Jde o zcela nový, nikdy nenošený kousek, pouze jsem vyzkoušela a odstřihla cedulky, tudíž je ve výborném stavu. Velikost odpovídá M, ale vypadá hezky i jako větší S. Složení uvedeno na poslední fotce.
♥️
Na požádání ráda přeměřím nebo pošlu foto na postavě. Jsem ochotná dát slevu.

#nový #pruhovaný #svetr #černobílý #yessica #camoda ",BLACK,9.725,PULLOVERS_SWEATERS,False,False,True,nabízím měkký pruhovaný svetr červeným lemem zcela nový nikdi nenošený kousek pouz vyzkoušela odstřihla cedulki tudíž výborném stavu velikost odpovídá vypadá hezki jako větší složení uvedeno poslední fotc požádání ráda přeměřím pošlu foto postavě ochotná slevu nový pruhovaný svetr černobílý yessica camoda,42
00_06014_DQj1QVhYNNvqi3zTs4BEC4Ha,"-Beautiful ASOS dress
-New without tags 
-Stunning  design, a lovely bright pink colour. 
-Perfect for spring and summer time!
-Size 14
-Off the shoulder sleeves and skater style bottom
-only selling as it doesn’t fit me. ",BLACK,12.0,DRESSES,False,True,False,beauti aso dress without tag stun design love bright pink colour perfect spring summer time size shoulder sleev skater style bottom sell doesn,23
00_068b9_uaoSCVxr5peAnpubgdFdsAYp,"2x  rose print wide legged soft pants. Stretchy elastic waist. **Mint condition! #eigghtnunderr

*Bundle & save*
*Make me an offer*
☆Items listed are on other sites to be sold. Don't wait to buy! :)
*Smoke & Pet free home",BLACK,5.32,TROUSERS,False,False,True,rose print wide leg soft pant stretchi elast waist mint condit eigghtnunderr bundl save make offer item list site sold wait smoke free home,24
057a9_FVf7qScF9anKUyzjD2ySd7xN,"Excellent condition, very pretty summer lightweight dress. Elastic at the waist, size xs but would fit 8 - 10.",GREEN,9.6,DRESSES,False,True,False,excel condit pretti summer lightweight dress elast waist size,9
063c9_ns9GqaUoVmx5CZodcexw1DY3,"White and maroon red color block  varsity crew neck sweater. Dog logo on front. 

Good gently used condition, no noticeable big flaws!

Brand is PINK by Victoria’s Secret. Size xs. 

#crew #varsity",WHITE,10.64,PULLOVERS_SWEATERS,False,False,True,white maroon color block varsiti crew neck sweater logo front good gentl use condit notic flaw brand pink victoria secret size crew varsiti,23
00_04f1b_HJny4vpDPV55BHyEimmKcEbE,"boohoo micro mini skirt size 14
good condition",BLUE,4.8,SKIRTS,False,False,False,boohoo micro mini skirt size good condit,7
00_059f5_si52GxBmCFxMcawZYHPuQpsd,"Super cute and good quality material, no flaws! Zipper in the back falls mid-thigh ",ROSE,3.8,SKIRTS,False,True,False,super cute good qualiti materi flaw zipper back fall thigh,10
00_0655a_UBbsvV944DvaA28XaW1t8RRa,"only tried on once, never worn outside",BLACK,12.0,TROUSERS,False,False,False,tri never worn outsid,4
00_06c56_ALiYGQVWzbaJRqbMHHyuaMiB, hollister dress. Good condition. Used Once. Size: Small,ORANGE,6.08,DRESSES,False,True,False,hollist dress good condit use size small,7
00_05044_Fke4Cp7aAr661U2qcynx44oF,"be defektų
dydis 34/36
labai geros būklės",TURQUOISE,5.0,SHORTS_CAPRIS,False,False,False,defektų dydi labai gero būklės,5
00_06511_m3st4GoFD4WaNLgVJtqwLt43,never worn ,BLACK,7.6,SKIRTS,False,False,False,never worn,2
00_060c9_fTHaxxTmMQ3y581hcMfM2JM5,"Size 10 (missing tag), great condition ",BLUE,7.6,SKIRTS,False,False,False,size miss great condit,4
06dc1_5bgDBYQnc8rmXLqav7RxBMyc,"Gorgeous breezy sleeveless dress from Free People features black contrast embroidery and tassels draw string lace up neckline. A pink peach color that is so darling. Tinkerbell layered ruffle flare skirt. Smocked stretchy ruched waist and raw hemline.  Can be worn as a tunic top with shorts or leggings/skinny jeans.

Brand tag has been removed because it was too flappy. EUC otherwise.

100% cotton, hand wash only. Size large.

From FP One, this amazing dress is in like new condition.

Pit to pit 18""
Length 33-36""",APRICOT,28.88,DRESSES,False,False,False,gorgeous breezi sleeveless dress free peopl featur black contrast embroideri tassel draw string lace necklin pink peach color darl tinkerbel layer ruffl flare skirt smock stretchi ruch waist hemlin worn tunic short leg skinni jean brand remov flappi otherwis cotton hand wash size larg amaz dress like condit length,49
00_06243_Di68PRQTCGWqFw7FjGKWrpGH,"Size 3, great condition!",NAVY,9.120000000000001,SHORTS_CAPRIS,False,False,False,size great condit,3
00_052c3_9u22N5zjhxuaos6kfEDVmdYr,"Be defektu. Dydis M. Sudetis 98% medvilne, 2% elastanas. Ilgis 42 cm, liemuo 39 cm, klubai 50 cm. Dydis M.",BLUE,10.0,SKIRTS,False,False,False,defektu dydi sudeti medviln elastana ilgi liemuo klubai dydi,9
00_0722d_z1rvFJwHUpVKUS9d387Gu1Hr,"Black wide leg jeans from debenhams brand new with tags
Original price £40
Open to offers


Ignore: #black #wide #leg #jeans asos midi dress embroidered mango next zara topshop hm river island #debenhams newlook nasty gal missguided pretty little things boohoo dune pleated oasis",BLACK,18.0,TROUSERS,False,False,False,black wide jean debenham brand tag origin price open offer ignor black wide jean aso midi dress embroid mango next zara topshop river island debenham newlook nasti missguid pretti littl thing boohoo dune pleat oasi,35
00_070bf_ah7zXNcudo7Z4HepFfQMxYws,"**🔎✔️Please see pictures ask questions! 

*Great dress for summer 👗🌷

🛍➕Bundle and Save!",WHITE,3.8,DRESSES,False,False,True,pleas pictur question great dress summer bundl save,8
00_07515_XxgPSZ4GaqkyVxfV5UnMYkor,"Knee length denim dress 
100% cotton
In very good condition",BLUE,4.8,DRESSES,False,False,False,knee length denim dress cotton good condit,7
00_06625_2rYBEwTNG89qvcsH3ogy2tiz,Labai geros bukles,BLACK,8.0,TROUSERS,True,False,False,labai gero bukl,3
053cf_S9BA5fPLRwqRfB9Pk8CUxKa5,"1 pair of coral shorts
1 pair of blue “denim” shorts 
both size 4. 

this is such a good deal! 

#jbombz ",CORAL,11.4,SHORTS_CAPRIS,False,False,False,pair coral short pair blue denim short size good deal jbombz,11
00_06a29_mM4efGZfUSxGioykFBU3BeeH,"Brand new New look midi dress

mustard and black
leg split ",BLACK,12.0,DRESSES,False,True,False,brand look midi dress mustard black split,7
00_0708e_iVQx6yjRkAmrXFMY2ctAmT7G,"labai geros būklės
džinsiniai trumpi šortai",TURQUOISE,3.0,SHORTS_CAPRIS,False,False,False,labai gero būklės džinsiniai trumpi šortai,6
00_07128_bcBUjLHVZ7MPQ1MbwA9cDe5G,"Dámská mikina Tommy jeans, velikost uvedena S, odpovídá M. Běžné známky nošení, avšak krásný stav.",BLACK,22.950999999999997,PULLOVERS_SWEATERS,False,False,False,dámská mikina tommi jean velikost uvedena odpovídá běžné známki nošení avšak krásný stav,13
00_05329_wVDJMaax3rC2NMyRdgZ74MRn,"Brand: New Look

Size: 10

Tightness can be adjusted with tassels. 

#tassels # #flowers #summer #palms #leaves 
#summerwear #summerwear10 #casualwear #casualwear10 #cute #cutedesign #cuteshorts #adorable #gorgeous #elasticshorts ",WHITE,4.8,SHORTS_CAPRIS,False,True,False,brand look size tight adjust tassel tassel flower summer palm leav summerwear summerwear casualwear casualwear cute cutedesign cuteshort ador gorgeous elasticshort,21
00_05ecc_dH4WMA3Pcr8AQ4NtADvkvsej,in great condition ,ORANGE,14.399999999999999,DRESSES,False,True,False,great condit,2
00_0737c_E9qAdTVkF8DpJCXdXuc5FoFr,"ASOS size 10 denim animal print skirt with button up detail and pockets 
mini skirt 
never worn ",BLACK,4.8,SKIRTS,False,False,False,aso size denim anim print skirt button detail pocket mini skirt never worn,13
00_064f1_orhqfsD1pWunyGWnXzBcfxF1,"Vel 34, nošené, lehké",WHITE,7.741099999999999,DRESSES,False,False,True,nošené lehké,2
00_061c1_MKft8fnszo4vxqrD5dtpBfCX,"Very good condition 
Could you please choose royal mail shipping option cause i don't have a printer so cant print the label and that means that i have to pay for hermes delivery. Thank you xx",BLACK,4.8,TROUSERS,False,False,False,good condit pleas choos royal mail ship option caus printer cant print label mean herm deliveri thank,17
00_0633a_xbyExAFrt7yxJKGuuSVVCkSK,A line  skirt from M&S peruna range size 8 knee length ,PINK,6.0,SKIRTS,False,True,False,line skirt peruna rang size knee length,7
00_069a3_jpPsnQkBcRFXEcPtzCuX3scw,"Pruhovane saty s rozparkem, na ramenou se zavazuji
Nove, nenosene, jen odstrizena cedulka
Velikost max M, ale spise S",BLUE,4.667999999999999,DRESSES,False,False,True,pruhovan sati rozparkem ramenou zavazuji nove nenosen odstrizena cedulka velikost spise,11
06a5b_U2jVa47D9PDMX7gAQnCva588,"Labai gražios, šiek tiek blizgios medžiagystės trumpi šortai.",BROWN,6.0,SHORTS_CAPRIS,True,False,False,labai gražio šiek tiek blizgio medžiagystė trumpi šortai,8
00_05d54_WCigjp5wCFHgvqCTM2e2nda9,"Džinsiniai šortai. Medvilnė su elastanu.
- Be defektų
- Siuntimo išlaidas apmoka pirkėjas. Siunčiu NEMOKAMAI perkant už 20 Eur ir daugiau.
- NEMAINAU",NAVY,10.0,SHORTS_CAPRIS,False,False,False,džinsiniai šortai medvilnė elastanu defektų siuntimo išlaida apmoka pirkėja siunčiu nemokamai perkant daugiau nemainau,14
00_05469_Z5C1YKMRi7py6XyrZGXxcyxv,"No tags but never worn, beautiful print shorts with elasticated waistband. ",VARIOUS,4.8,SHORTS_CAPRIS,False,True,False,tag never worn beauti print short elast waistband,8
06538_UcQFrjJrBBYV7FjGx23EyS21,"Worn a few times, true to size ",BLUE,7.6,SHORTS_CAPRIS,False,False,False,worn time true size,4
00_06902_ZySMF8v74A9nuLdVDkqoPEj6,"Labai graži gėlėta suknelė, dydis M, bet tiks ir S, S/M nešiojančiai, be defektų, siuntimas 1,5 eur",WHITE,14.0,DRESSES,False,True,False,labai graži gėlėta suknelė dydi tik nešiojančiai defektų siuntima,9
0722d_Tju4aM8q998z26arMjVmJnMz,"Maxi  hobo chic dress in size small. 

Check out other items to bundle!",VARIOUS,6.08,DRESSES,False,True,False,maxi hobo chic dress size small check item bundl,9
00_068a1_edhowFJV4TVzygY4PsMmHXz5,Liemuo 43 klubai 48 ilgis 43. Tamprus,BLUE,15.0,SKIRTS,False,False,False,liemuo klubai ilgi tamprus,4
06229_QMLwLiGJFoB49HSEXXu7Exrn,"cute long tie waist vest! I love wearing it with jeans and a long sleeve to have another small layer and pockets 😁 can be worn year round!
",GREEN,3.8,PULLOVERS_SWEATERS,False,False,False,cute long waist vest love wear jean long sleev anoth small layer pocket worn year round,16
00_0629a_ztLRRJyQWecJkty8Hrz1pAUC,"size 10 from Next
smoke free pet free home 
excellent condition 

perfect to compliment a nautical style or a retro pin up style ",BLACK,7.199999999999999,PULLOVERS_SWEATERS,False,False,False,size next smoke free free home excel condit perfect compliment nautic style retro style,14
00_05c96_FY3xsDxDjY6JyUgPVijDE6KR,"Nové, nepoužité, bez vad, mcc krásné, ale nevyužiji
Mají vyšší pas, vypadají sexy a elegantně
Materiál: 90% pes, 10% elastan - elastické, na zipy na nohavicích
Buď kalhoty nebo kalhotové legíny 
Krásně lesklý sametový vzhled
Zapínají se na zip a knoflík
Nemají kapsy
Rozměry v centimetrech cca (materiál elastický takže se špatně měří a odhaduje v natažení:
Celková délka:           99
Šířka v pase:               36 v klidu - cca 41 se natáhne (možná o něco více)
Šířka přes boky:         41-49(+)
Výška sedu:                 26
Šířka stehna:               22-28
Konec nohavice         15 v klidu až cca 18",RED,7.779999999999999,TROUSERS,True,False,False,nové nepoužité krásné nevyužiji vyšší vypadají sexi elegantně materiál elastan elastické zipi nohavicích kalhoti kalhotové legíni krásně lesklý sametový vzhled zapínají knoflík kapsi rozměri centimetrech materiál elastický takž špatně měří odhaduj natažení celková délka šířka pase klidu natáhn více šířka boki výška sedu šířka stehna konec nohavic klidu,48
00_05683_xqkY44YyExFyZXZnrXCPYWDB,"Devėti vos kelis kartus, praktiškai nauji. Parduodu, nes per dideli. Be defektų.",NAVY,10.0,SHORTS_CAPRIS,False,False,False,devėti keli kartus praktiškai nauji parduodu dide defektų,8
065dc_FQnVUYBJ2TSzG2VVxYEzpWBC,Really flattering ,RED,9.6,DRESSES,False,False,False,realli flatter,2
06f25_SKTMc69CRVUUJ2UWFvfkUsWR,"Attractive Vintage 90's Baby Pink, Blue & White 
Part-Sequinned Cardigan - Size S

Best fits UK 10/12

Beautiful colours contrast to make this a must-have WOW item of clothing.

Partially sequinned with great attention to detail and an intricate  pattern reminiscent of the 1950's era.

Perfect for the warmer spring/summer seasons.

Light-Weight and easy to take on and off as no buttons or zip.

Used but in Excellent Condition as much-loved and reluctantly being sold due to no longer being the right size.",ROSE,33.6,PULLOVERS_SWEATERS,False,True,False,attract vintag babi pink blue white part sequin cardigan size best fit beauti colour contrast make must item cloth partial sequin great attent detail intric pattern reminisc perfect warmer spring summer season light weight easi take button use excel condit much love reluct sold longer right size,47
05371_9btCuCKMv4di6xK98G4oFwb6,"Black and yellow checked oversized smock skater dress with buttons and pockets
comes up very big ",BLACK,12.0,DRESSES,False,False,False,black yellow check overs smock skater dress button pocket come,10
00_06a06_i2BRFecd37FQMVuf4W54vNMN,"Size 14 Papaya Purple Skirt BNWT

*Please note it has a small button missing near where you zip the skirt up. *

Approximately 19 inches in length.

Thanks for taking the time to have a look into this item. 
I have many other items for sale so please feel free to take a look. 
Dispatched using Hermes. I'm happy to combined postage when possible. If more than one item is purchased from myself.

#size14 #papaya #purpleskirt #brandnewwithtag #cadburypurple",PURPLE,4.788,SKIRTS,True,False,False,size papaya purpl skirt bnwt pleas note small button miss near skirt approxim inch length thank take time look item mani item sale pleas feel free take look dispatch use herm happi combin postag possibl item purchas size papaya purpleskirt brandnewwithtag cadburypurpl,42
04ea1_AvBLGeNWAqD6RXxaoGJDtfZd,"Nové   / skinny- jegginy
Opticky zeštíhlující .
Pružný materiál.
V pase guma.
Zadní kapsičky 
Zn. Beloved
Velikost : 40, dle mého sednou i na  42
Délka 100 cm
Pas: 2*40 cm natáhnou se krásně až na cca 2*53 cm
Boky 2*48 cm natáhnou se na cca 2*58 cm
#jeans #jeggings #elastické #dzinydamke #kalhoty #jeansy ",BLUE,8.947,TROUSERS,False,False,False,nové skinni jeggini opticki zeštíhlující pružný materiál pase guma zadní kapsički belov velikost mého sednou délka natáhnou krásně boki natáhnou jean jeg elastické dzinydamk kalhoti jeansi,26
0590b_TgxumDEjyrbVTw1EYmg2Wjfw,"perfect condition, no flaws. True to size.


Thank you for your interest! I live in a smoke free, kitty friendly home. Message me if you have any questions ❤️ I do not normally take measurements due to not having enough time. I apologize for the inconvenience. ",WHITE,2.2800000000000002,DRESSES,False,True,False,perfect condit flaw true size thank interest live smoke free kitti friend home messag question normal take measur enough time apolog inconveni,22
00_05503_kPVHHcwoDnCxVfMPEUz6knVS,Used but in good condition ,BLACK,6.0,SKIRTS,False,False,True,use good condit,3
00_054a1_bHwQWDMzm9tB5pkzLoFWRXvo,"checkered trousers worn from Primark . 

size 8 ",GREY,1.7999999999999998,TROUSERS,False,False,False,checker trouser worn primark size,5
068aa_xRXCpHgdRBfSNWyW2HurVoTz,"Size 0 (fits more 4/6)
Stretchy
Lightweight cotton
Front pockets
",BLACK,3.04,SHORTS_CAPRIS,False,False,True,size fit stretchi lightweight cotton front pocket,7
00_0716a_EW3TShwo1aeWCub4xaRKzJaV,"Nosena, ale ve velmi dobrem stavu.
Postovne 99 Kc.",NAVY,19.45,PULLOVERS_SWEATERS,False,False,False,nosena velmi dobrem stavu postovn,5
00_058be_ssk9sZaAwSpgqG2eUaJQgdSL,"brand new with tags, midi blue and white  skirt ",BLUE,3.8,SKIRTS,False,True,False,brand tag midi blue white skirt,6
00_072bd_vkuHPUTEv2xskN3NBXWtk5du,"Black shorts, these are cloth material not denim. ",BLACK,5.32,SHORTS_CAPRIS,False,False,False,black short cloth materi denim,5
00_069cc_NjZMjYkuG3GiJ43UxV5pY8TN,"Nové,pouze vyprány, teplákové šatičky zn.Tommy Hilfiger Jeans,  samozřejmě originál!!!. Velikost XL prsa: 64x2cm a délka 87cm, nosí se volněji...Neměním. PC 3299,-. Poštovné: 70,-",BLACK,42.751099999999994,DRESSES,False,False,False,nové pouz vypráni teplákové šatički tommi hilfig jean samozřejmě originál velikost prsa délka nosí volněji neměním poštovné,17
00_058c4_EYs8xNzoUGdkggcTp2C4VHBK," print chiffon kimono top with lace trim.
Worn a few times, good condition.
UK 10.
",BODY,6.0,PULLOVERS_SWEATERS,False,True,False,print chiffon kimono lace trim worn time good condit,9
00_07480_HFEFyXT6NAF5kbsBp2DZ3jsd,"Mají známky nošení...barva už není úplně top, ale parádu ještě udělají. Na zadní kapse chybí knoflík, ale šikovná paní si s tím poradí. Další 4.knofliky jsou na spodku nohavic. Pekne...",ORANGE,5.835,TROUSERS,False,False,False,známki nošení barva úplně parádu udělají zadní kaps chybí knoflík šikovná paní poradí další knofliki spodku nohav pekn,18
0629e_TwC3f4sDFXqJmX2TdWu2hBUn,Black 🖤 jeans size S/M little long ,BLACK,6.0,TROUSERS,False,False,False,black jean size littl long,5
00_052b7_kbUpFs1JftwTZXvadMqrybZv,NWT cuffed denim shorts! never been worn!,BLUE,6.08,SHORTS_CAPRIS,False,False,False,cuf denim short never worn,5
00_05e1a_Un3NVEtL4c8Ethp9krqEYPXZ,"Galai pabrizgingi,didi 28,tiktu m",BLUE,5.0,SHORTS_CAPRIS,False,False,False,galai pabrizgingi didi tiktu,4
00_05de4_8XpJ5aRFyjivynCyhSGKfSjo,"Leggins size 38, worn once
They are a bit shiny I guess they shouls look a bit like a leather 🤔
I try to show it on the second picture ;)
",BLACK,1.7999999999999998,TROUSERS,True,False,False,leggin size worn shini guess shoul look like leather show second pictur,12
05799_MCzEUxANA3LF8kEDu9t2Bq4g,"Comfy Joggers. #hollister #black #joggers #

",BLACK,6.0,TROUSERS,False,False,True,comfi jogger hollist black jogger,5
00_0727a_LCCvkzA1VDaSJP8LtYaeyofW,"
Ilgis 77 cm, ilgis nuo klynuko iki apačios 52 cm. Liemens apimtis netempus 94 cm, tempiasi iki 110 cm. Klūbų dalyje netempus 114 cm, tempiasi iki virš 130 cm. Šlaunies plotis netempus 66 cm, tempiasi iki 80 cm. Blauzdos dalyje 44-54 cm, apačioje bridžų 3 cm skeltukai,plotis netempus 42cm. Bridžai kaip nauji. Etiketėje 42 dydis didinti, tiks 44/46 dydžiui, skelbimą keliu prie 44 dydžio!!! . Audinys 74% medvilnė, 24%poliesteris, 2%elastanas. Džinsas plonas, minkštas.
#bridžai #džinsiniai #džinsas #mėlyna #tamprūs #gražūs ",NAVY,12.0,SHORTS_CAPRIS,False,False,False,ilgi ilgi klynuko apačio liemen apimti netempus tempiasi klūbų dalyj netempus tempiasi virš šlauni ploti netempus tempiasi blauzdo dalyj apačioj bridžų skeltukai ploti netempus bridžai kaip nauji etiketėj dydi didinti tik dydžiui skelbimą keliu prie dydžio audini medvilnė poliesteri elastana džinsa plona minkšta bridžai džinsiniai džinsa mėlyna tamprū gražū,49
00_06d00_dsyYeKK2nVmTz6FqNfFtdn8X,"Stretching, light fabric
Slit on the front, left leg
Smoke and pet free home
No stains or damages",PINK,7.6,SKIRTS,False,True,False,stretch light fabric slit front left smoke free home stain damag,11
00_06d59_YA4yM87REguU32jDJVvWAhrZ,"Only worn a handful of times, perfect denim skirt style & fits very well! Size EU 40 = UK 12 ",BROWN,4.8,SKIRTS,False,False,False,worn hand time perfect denim skirt style fit well size,10
00_05411_dymfzAjRou1F4RbwdmL1CDNV,"Used only twice, soft cloth. Forever 21 size S.",WHITE,8.4,DRESSES,False,True,False,use twice soft cloth forev size,6
00_066d6_LbNSjxXJYzbDDSt4r4RMGmKN,"ladies denim hotpants like new as never worn. says size 8 but would be an 8-10 from
f&f
#ladies 
#summerwear 
#hotpants
#shorts
denim",BLUE,6.0,SHORTS_CAPRIS,False,False,False,ladi denim hotpant like never worn say size ladi summerwear hotpant short denim,13
00_07340_ZdQKyi2RLo4U6uUW8xcczc8B,"Nošená minimálně. Z velmi příjemného materiálu, který se krásně přizpůsobí postavě. Barva je tmavě modrá, proužky bílo růžové, míry viz foto. Pořizovací cena 699,- Kč. Poštovné 69,- nebo osobní předání Praha.",WHITE,9.6861,SKIRTS,False,False,True,nošená minimálně velmi příjemného materiálu krásně přizpůsobí postavě barva tmavě modrá proužki bílo růžové míri foto pořizovací cena poštovné osobní předání praha,22
00_06797_mYGztWLXb4wScEraDgyne5Jb,very good condition,BLUE,3.5999999999999996,SHORTS_CAPRIS,False,False,False,good condit,2
00_05c14_F9BLCWuvPTtvHVpGy3BxptyB,"Velikost XS, nové s visačkou, PC 3490,-

#saty #calvinkleinjeans #calvinkleincernamikina #mikinovesaty #mikina #calvinjeans #calvinklein #sedesaty #dlouhesaty ",BLACK,92.97099999999999,DRESSES,False,False,False,velikost nové visačkou sati calvinkleinjean calvinkleincernamikina mikinovesati mikina calvinjean calvinklein sedesati dlouhesati,12
05fec_ZRwbuctmRmX8G4rFYxNUkSBX,Lehký svetřík se zajímavým volánkem na rameni. Nošený a je to na něm lehce vidět - má sem tam malé žmolky.,WHITE,3.1119999999999997,PULLOVERS_SWEATERS,False,False,True,lehký svetřík zajímavým volánkem rameni nošený lehc vidět malé žmolki,10
00_071fe_ZKjpYfK1GBf7pEJBsTsLMo3r,"worn a few times, still good condition.",WHITE,3.5999999999999996,PULLOVERS_SWEATERS,False,False,False,worn time still good condit,5
06bcb_J1oVv3hNkvYnxnPtvciaC1Ly,"From Victoria's Secret PINK!
Maroon campus crewneck pullover sweater
Dark blue hawaiian  print logos across back
No rips or stains, gently washed and worn!
Size large, oversized and would fit xl as well!

Please ask any questions you have!
⚠Prices are typically firm unless bundled, however FEEL FREE to make a reasonable offer!!
⚠**Bundles get a discount and a free gift!** Bundle anything you love that I have listed!
⚠Money is for hefty college & life expenses. This is my main source of income!
⚠Items ship same or next day!
⚠READ MY PROFILE for more information!
Thanks so much for looking!",PINK,22.04,PULLOVERS_SWEATERS,False,True,False,victoria secret pink maroon campus crewneck pullov sweater dark blue hawaiian print logo across back rip stain gentl wash worn size larg overs well pleas question price typic firm unless bundl howev feel free make reason offer bundl discount free gift bundl anyth love list money hefti colleg life expens main sourc incom item ship next read profil inform thank much look,62
00_05528_ogJ1eHPab4v4ASwkRw9dB9AT,"Tag says size 15. But fits more of a 13 or since its too small on me and im a 15. 

Literally just bought this and ripped off the tags. So I can't return it. Selling for way less than what I paid for :) ",BLUE,3.8,SHORTS_CAPRIS,False,False,False,say size fit sinc small liter just bought rip tag return sell less paid,14
00_0532d_ZY1LN2ecPCKUztSUW3jWTFP3,"Adorable  sweater from urban. Never worn, too small for me! ",GREY,26.6,PULLOVERS_SWEATERS,False,False,True,ador sweater urban never worn small,6
